;Pkw-Bestand je 1.000 EW am 01.01.;
;;
schluessel;regionaleinheit;wert
01;Schleswig-Holstein;592.7
02;Hamburg;435.2
03;Niedersachsen;622.5
04;Bremen;427
05;Nordrhein-Westfalen;589.5
06;Hessen;622.1
07;Rheinland-Pfalz;641.1
08;Baden-Württemberg;619.8
09;Bayern;635
10;Saarland;645.8
11;Berlin;334.5
12;Brandenburg;583.6
13;Mecklenburg-Vorpommern;564.5
14;Sachsen;541.9
15;Sachsen-Anhalt;573
16;Thüringen;567.8
