09663;Würzburg;22.4
09671;Aschaffenburg, Landkreis;29.8
09672;Bad Kissingen;28.8
09673;Rhön-Grabfeld;28.7
09674;Haßberge;29.2
09675;Kitzingen;29.1
09676;Miltenberg;29.6
09677;Main-Spessart;29.5
09678;Schweinfurt, Landkreis;28.6
09679;Würzburg, Landkreis;28.5
09761;Augsburg;25.4
09762;Kaufbeuren;26.5
09763;Kempten (Allgäu);25.3
09764;Memmingen;26.8
09771;Aichach-Friedberg;29
09772;Augsburg, Landkreis;28.6
09773;Dillingen a.d.Donau;28.6
09774;Günzburg;28.7
09775;Neu-Ulm;27.2
09776;Lindau (Bodensee);29.3
09777;Ostallgäu;28.4
09778;Unterallgäu;28.3
09779;Donau-Ries;28.7
09780;Oberallgäu;28.9
10041;Regionalverband Saarbrücken;26.4
10042;Merzig-Wadern;29.6
10043;Neunkirchen;28.5
10044;Saarlouis;28.5
10045;Saarpfalz-Kreis;28.5
10046;St. Wendel;29.7
11000;Berlin;25.3
12051;Brandenburg an der Havel;26.4
12052;Cottbus;25.8
12053;Frankfurt (Oder);26.9
12054;Potsdam;26.1
12060;Barnim;29.7
12061;Dahme-Spreewald;29.5
12062;Elbe-Elster;30.6
12063;Havelland;30.8
12064;Märkisch-Oderland;30.8
12065;Oberhavel;31
12066;Oberspreewald-Lausitz;29.8
12067;Oder-Spree;29.5
12068;Ostprignitz-Ruppin;29.8
12069;Potsdam-Mittelmark;31.6
12070;Prignitz;29.8
12071;Spree-Neiße;31.1
12072;Teltow-Fläming;29.7
12073;Uckermark;30.1
13003;Rostock;24.2
13004;Schwerin;25.9
13071;Mecklenburgische Seenplatte;29.7
13072;Rostock, Landkreis;30.3
13073;Vorpommern-Rügen;30.3
13074;Nordwestmecklenburg;30.1
13075;Vorpommern-Greifswald;28.7
13076;Ludwigslust-Parchim;30.7
14511;Chemnitz;24.4
14521;Erzgebirgskreis;28.2
14522;Mittelsachsen;28.5
14523;Vogtlandkreis;28.8
14524;Zwickau;28.4
14612;Dresden;23.8
14625;Bautzen;29.3
14626;Görlitz;28.7
14627;Meißen;29.3
14628;Sächsische Schweiz-Osterzgebirge;28.9
14713;Leipzig;22.4
14729;Leipzig, Landkreis;29.7
14730;Nordsachsen;29.4
15001;Dessau-Roßlau;27.5
15002;Halle (Saale);23.8
15003;Magdeburg;24.3
15081;Altmarkkreis Salzwedel;30.9
15082;Anhalt-Bitterfeld;29.9
15083;Börde;30.5
15084;Burgenlandkreis;29.1
15085;Harz;29.8
15086;Jerichower Land;30.5
15087;Mansfeld-Südharz;30
15088;Saalekreis;29.9
15089;Salzlandkreis;29.9
15090;Stendal;30.3
15091;Wittenberg;30
16051;Erfurt;25.8
16052;Gera;26.5
16053;Jena;22.4
16054;Suhl;28.4
16055;Weimar;25.7
16061;Eichsfeld;28.7
16062;Nordhausen;28.5
16063;Wartburgkreis;29.5
16064;Unstrut-Hainich-Kreis;28.9
16065;Kyffhäuserkreis;29.6
16066;Schmalkalden-Meiningen;29.3
16067;Gotha;29.3
16068;Sömmerda;29.7
16069;Hildburghausen;30.6
16070;Ilm-Kreis;28
16071;Weimarer Land;29.4
16072;Sonneberg;30.3
16073;Saalfeld-Rudolstadt;29.5
16074;Saale-Holzland-Kreis;29.3
16075;Saale-Orla-Kreis;30.2
16076;Greiz;29.9
16077;Altenburger Land;29.1
